appid,name,developer,publisher,score_rank,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,currency,final,categories,positive_ratio,ratings,owners_average,MutualPlayerCount
305500,Trapped Dead: Lockdown,Bigmoon Studios,Headup Publishing,,100,82,"50,000 .. 100,000",0,0,0,0,1,"Action, Indie, RPG",USD,0.99,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",0.5494505494505495,0.7773797400890746,75000.0,6
311170,Moonlight Minions,Shorebound Studios,Shorebound Studios,,22,25,"0 .. 20,000",0,0,0,0,0,"Casual, Indie",USD,0.99,"Single-player, Steam Achievements, Family Sharing",0.46808510638297873,0.7782944232706084,10000.0,3
312010,Bird Assassin,Social Loner Studios,Social Loner Studios,,299,38,"0 .. 20,000",0,0,0,0,1,"Action, Adventure, Indie",USD,1.99,"Single-player, Partial Controller Support, Family Sharing",0.887240356083086,0.7800186311969123,10000.0,2
315550,Taxi,Excalibur,Excalibur Publishing,,173,189,"50,000 .. 100,000",36,0,55,0,1,"Indie, Simulation",USD,4.99,"Single-player, Family Sharing",0.47790055248618785,0.7751319115605951,75000.0,4
320310,World Truck Racing,Homa Design,SIG Publishing,,41,90,"20,000 .. 50,000",0,0,0,0,0,Racing,USD,4.99,"Single-player, Partial Controller Support, Family Sharing",0.31297709923664124,0.7767246544788204,35000.0,3
340450,Crashed Lander,Don Whitaker,Brain Blinks,,41,12,"0 .. 20,000",194,0,194,0,0,Indie,USD,4.99,"Single-player, VR Supported, Steam Trading Cards, VR Support, Partial Controller Support, Family Sharing",0.7735849056603774,0.7787807598561453,10000.0,7
342530,Heroes Never Lose: Professor Puzzler's Perplexing Ploy,Magic Pants,Spearhead,,64,10,"0 .. 20,000",0,0,0,0,0,"Action, Casual, Indie, Early Access",USD,8.99,"Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",0.8648648648648649,0.7790061364071927,10000.0,13
342570,HIS (Heroes In the Sky),GameUS Inc.,GameUS Inc.,,211,331,"200,000 .. 500,000",0,0,0,0,0,Indie,,0.0,Partial Controller Support,0.3892988929889299,0.7717426656356506,350000.0,7
345280,Lost in a Forest,Konsordo,Konsordo,,44,45,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Indie",USD,1.99,"Single-player, Steam Trading Cards, Family Sharing",0.4943820224719101,0.7779321262994041,10000.0,6
347820,Street Arena,Blossom Games,Glob Games Studio,,35,37,"20,000 .. 50,000",0,0,0,0,0,"Action, Indie, Racing",USD,6.99,"Multi-player, Cross-Platform Multiplayer, Partial Controller Support, Includes level editor, Family Sharing",0.4861111111111111,0.7780754158838268,35000.0,3
348430,Quell Reflect,Fallen Tree Games Ltd,Green Man Gaming Publishing,,162,9,"20,000 .. 50,000",70,0,70,0,0,Indie,USD,3.99,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",0.9473684210526315,0.7797645414522132,35000.0,6
365620,WarBirds - World War II Combat Aviation,iEntertainment Network Inc,iEntertainment Network Inc,,32,32,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Massively Multiplayer, Simulation",USD,14.99,"Single-player, Multi-player, Full controller support, Family Sharing",0.5,0.7781848109850924,10000.0,3
366040,Iggy's Egg Adventure,Ginger Labs LLC,Ginger Labs LLC,,222,30,"20,000 .. 50,000",0,0,0,0,0,"Action, Adventure, Indie",,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.8809523809523809,0.779657986151551,35000.0,23
369030,Vinyl,Manipulation Machine,Manipulation Machine,,173,121,"50,000 .. 100,000",0,0,0,0,0,"Action, Casual, Free to Play, Indie",,0.0,"Single-player, Steam Achievements, Steam Leaderboards",0.5884353741496599,0.7769062258657984,75000.0,7
381090,Ted by Dawn,Proteus Pixel,Proteus Pixel,,26,24,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Indie",,0.0,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play Together, Family Sharing",0.52,0.7783509394219282,10000.0,2
381900,Bard's Gold,Pixel Lantern,Pixel Lantern,,104,28,"0 .. 20,000",0,0,0,0,1,Indie,USD,7.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",0.7878787878787878,0.7788307289354691,10000.0,10
392450,Silver Creek Falls: Chapter 1,Sapphire Dragon Productions,Sapphire Dragon Productions,,532,81,"50,000 .. 100,000",14,0,28,0,0,"Adventure, Free to Play, Indie",,0.0,"Single-player, Steam Achievements",0.867862969004894,0.7806086216164975,75000.0,11
398450,Absent,FNGames,FNGames,,297,68,"50,000 .. 100,000",6,0,6,0,0,"Adventure, Free to Play",,0.0,Single-player,0.8136986301369863,0.7792180137720889,75000.0,14
402190,Gamer Simulator,Punk Games Studio,Punk Games Studio,,17,13,"0 .. 20,000",0,0,0,0,0,"Action, Indie, Simulation",USD,0.99,"Single-player, Family Sharing",0.5666666666666667,0.7785739836883783,10000.0,1
403860,ALPAGES : THE FIVE BOOKS,Nicolas Bernard,M.INDIE,,80,142,"50,000 .. 100,000",472,0,472,0,1,"Action, Adventure, Indie",USD,0.99,"Single-player, Family Sharing",0.36036036036036034,0.7756555707573096,75000.0,5
350770,Giana Sisters 2D,Kasaa Solution,"HandyGames, Black Forest Games",,161,104,"20,000 .. 50,000",0,0,0,0,1,"Action, Indie",USD,1.59,"Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing",0.6075471698113207,0.7772610475368085,35000.0,4
415590,Earthfall,Holospark,Holospark,,1470,789,"50,000 .. 100,000",118,0,118,0,1,Action,USD,19.99,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",0.650730411686587,0.7696561903606517,75000.0,16
415890,Crystal Picnic,Nooskewl,Nooskewl,,15,10,"0 .. 20,000",0,0,0,0,0,"Action, Indie, RPG",,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing",0.6,0.7786382846300733,10000.0,3
429200,Super Helmets on Fire DX Ultra Edition Plus Alpha,Ripper Games,Ripper Games,,32,19,"0 .. 20,000",0,0,0,0,0,"Action, Indie",,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards",0.6274509803921569,0.7785281627283295,10000.0,13
437720,Blossoms Bloom Brightest,Reine Works,Reine Works,,122,54,"20,000 .. 50,000",0,0,0,0,0,"Adventure, Casual, Indie",,0.0,"Single-player, Steam Achievements, Partial Controller Support",0.6931818181818182,0.7782809052382494,35000.0,9
442220,Iron Madness,Justin Sawchuk,Justin Sawchuk,,47,48,"0 .. 20,000",0,0,0,0,0,"Action, Casual, Free to Play, Indie, Racing, Simulation, Sports, Early Access",,0.0,"Single-player, Multi-player, PvP, Online PvP, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Partial Controller Support, Remote Play Together",0.49473684210526314,0.7778756124254311,10000.0,8
11150,Sherlock Holmes: The Silver Earring,Frogwares,Frogwares,,350,236,"100,000 .. 200,000",678,0,678,0,2,Adventure,USD,9.99,"Single-player, Family Sharing",0.5972696245733788,0.775244264934336,150000.0,7
11180,Sherlock Holmes: The Mystery of the Persian Carpet,Frogwares,Frogwares,,165,293,"0 .. 20,000",839,0,839,0,1,"Adventure, Casual",USD,9.99,"Single-player, Family Sharing",0.36026200873362446,0.7723729288254372,10000.0,6
485800,Runeous: Part One,Novel Tea Games,Lost Fables,,93,30,"20,000 .. 50,000",0,0,0,0,0,"Casual, Indie, Simulation",,0.0,"Single-player, Steam Achievements",0.7560975609756098,0.7786956203225383,35000.0,7
494990,Too Angry to Space,AK84C,AK84C,,40,18,"0 .. 20,000",0,0,0,0,0,"Action, Casual, Indie",USD,4.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",0.6896551724137931,0.7786146997103252,10000.0,16
510390,Unknown Fate,Marslit Games,Fulqrum Publishing,,43,22,"0 .. 20,000",0,0,0,0,1,"Adventure, Indie",USD,9.99,"Single-player, Full controller support, Tracked Controller Support, VR Supported, Remote Play on TV, Family Sharing",0.6615384615384615,0.7785315756751786,10000.0,2
546960,Mechatroniks Attack,Ludax174,Ludax174,,2,11,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Indie",USD,0.99,"Single-player, Full controller support, Family Sharing",0.15384615384615385,0.7785140277974076,10000.0,3
548050,Runes,Ede Tarsoly,Headup Publishing,,31,5,"0 .. 20,000",0,0,0,0,0,"Casual, Indie",USD,0.49,"Single-player, Steam Achievements, Family Sharing",0.8611111111111112,0.778890757112047,10000.0,6
557890,Sunset's Ashes,Fifth One,Fifth One,,132,17,"20,000 .. 50,000",0,0,0,0,0,"Casual, Free to Play, Indie",,0.0,"Single-player, Steam Achievements, Steam Trading Cards",0.8859060402684564,0.779330019993208,35000.0,11
561600,MXGP3 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,,906,152,"100,000 .. 200,000",0,0,0,0,13,"Racing, Simulation, Sports",USD,19.99,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.8563327032136105,0.7814825493365442,150000.0,20
581650,Once Upon an All Hallow's Eve,Ran,Visual Wordplay,,140,30,"0 .. 20,000",0,0,0,0,1,Simulation,,0.0,"Single-player, Steam Achievements",0.8235294117647058,0.779047221640358,10000.0,8
581760,True or False 2,Vladimir Maslov,Vladimir Maslov,,129,18,"0 .. 20,000",0,0,0,0,1,"Casual, Indie",USD,4.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.8775510204081632,0.7792812596400721,10000.0,6
587290,The Thing With Mistletoes,Ran,Visual Wordplay,,66,29,"0 .. 20,000",0,0,0,0,0,Simulation,,0.0,"Single-player, Steam Achievements",0.6947368421052632,0.7785195128024669,10000.0,6
601020,"Seed Of The Arcane , Episode 1",Infosuccess3d,Infosuccess3d,,12,26,"0 .. 20,000",0,0,0,0,0,"Nudity, Violent, Gore, Adventure, Indie, RPG, Early Access",USD,12.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",0.3157894736842105,0.7781927159014705,10000.0,7
617700,Weed Shop 2,ADhD Studios,Weed Games,,768,118,"50,000 .. 100,000",227,0,274,0,3,"Casual, Indie, Simulation, Strategy",USD,9.99,"Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",0.8668171557562077,0.7813642272621947,75000.0,18
623840,Ambre - a heartbreaking kinetic novel,Träumendes Mädchen,Träumendes Mädchen,,479,154,"50,000 .. 100,000",16,0,16,0,0,"Casual, Free to Play, Indie",,0.0,"Single-player, Steam Achievements",0.7567140600315956,0.7783250256154969,75000.0,10
651520,Castle Defender,Mihai Morosanu,Mihai Morosanu,,13,16,"0 .. 20,000",0,0,0,0,0,"Casual, Strategy",USD,0.99,"Single-player, Family Sharing",0.4482758620689655,0.7784645664580085,10000.0,5
654850,Masked Forces: Zombie Survival,FreezeNova,FreezeNova,,279,109,"20,000 .. 50,000",0,0,0,0,0,"Action, Indie",USD,0.99,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",0.7190721649484536,0.77801260416169,35000.0,5
655000,Masked Forces 2: Mystic Demons,FreezeNova,FreezeNova,,55,19,"0 .. 20,000",0,0,0,0,1,"Action, Indie",USD,4.99,"Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Steam Leaderboards, Includes level editor, Family Sharing",0.7432432432432432,0.7787009137447686,10000.0,3
655170,Telepathy Zero,Creashock studios,Creashock studios,,26,40,"0 .. 20,000",0,0,0,0,0,"Casual, Indie",,0.0,"Single-player, Steam Achievements, Steam Leaderboards",0.3939393939393939,0.7779284775223664,10000.0,8
658600,Lawnmower Game,"Tero Lunkka, Mikko Seppälä",Tero Lunkka,,387,94,"0 .. 20,000",0,0,0,0,1,"Indie, Simulation",USD,1.99,"Single-player, Steam Achievements, Family Sharing",0.8045738045738046,0.779204991296284,10000.0,7
663920,DoFi,,Type B Negative,,21,15,"0 .. 20,000",0,0,0,0,0,,USD,0.99,"Single-player, Steam Achievements, Stats, Family Sharing",0.5833333333333334,0.7785511832054902,10000.0,4
667000,Casus Belli: Battle Of Annihilation,Viny Game Studios,Viny Game Studios,,9,2,"0 .. 20,000",0,0,0,0,0,Strategy,USD,3.99,"Single-player, Family Sharing",0.8181818181818182,0.7788048490301984,10000.0,1
668560,Thomaz,Fürst,Fürst,,13,11,"0 .. 20,000",0,0,0,0,0,"Adventure, Casual, Indie",USD,1.49,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",0.5416666666666666,0.7785967934659925,10000.0,6
671050,XMinutes: Wings,XMinutesGames,XMinutesGames,,7,2,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Indie",USD,0.99,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",0.7777777777777778,0.7787898128239543,10000.0,3
673660,Neon Hardcore,Laush Dmitriy Sergeevich,Laush Studio,,118,67,"20,000 .. 50,000",0,0,0,0,0,"Action, Indie",USD,0.67,"Single-player, Steam Achievements, Family Sharing",0.6378378378378379,0.7779091013748419,35000.0,12
676730,Behind The Door,Dio Alias Games,Dio Alias Games,,55,39,"0 .. 20,000",0,0,0,0,0,"Adventure, Indie",USD,3.99,"Single-player, Family Sharing",0.5851063829787234,0.778173100265902,10000.0,4
679740,Totally Mayhem,Mihai Morosanu,Mihai Morosanu,,30,21,"0 .. 20,000",0,0,0,0,0,"Violent, Indie",USD,2.99,"Single-player, Family Sharing",0.5882352941176471,0.7784602825225381,10000.0,5
679860,ZAP Master,Zapping Studios,Zapping Studios,,22,18,"20,000 .. 50,000",0,0,0,0,0,"Action, Casual, Indie",USD,0.99,"Single-player, Steam Achievements, Family Sharing",0.55,0.7784794000797223,35000.0,4
684870,Spiral Splatter,Neonchimp Games,Sometimes You,,67,29,"20,000 .. 50,000",0,0,0,0,1,"Casual, Indie",USD,4.99,"Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",0.6979166666666666,0.7785270184096432,35000.0,7
690740,BOOKS,UNIOCS,UNIOCS,,101,63,"20,000 .. 50,000",131,0,131,0,1,"Casual, Indie",USD,0.59,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0.6158536585365854,0.7778866543290625,35000.0,8
697850,FPS - Fun Puzzle Shooter,Rafael Farias,Fiassink Games,,25,46,"20,000 .. 50,000",0,0,0,0,0,"Action, Adventure, Casual, Indie, Strategy",USD,7.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0.352112676056338,0.7777626351307645,35000.0,4
697930,Brutal Runner,ANV Team,ANV Team,,57,42,"0 .. 20,000",0,0,0,0,0,"Action, Indie",USD,0.99,"Single-player, Steam Achievements, Family Sharing",0.5757575757575758,0.7781090284771739,10000.0,17
709700,The Thing: Space X,LillyWelland inc.,Bitlock Studio,,35,42,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Indie",USD,0.99,"Single-player, Steam Achievements, Family Sharing",0.45454545454545453,0.7779434925002718,10000.0,8
711210,StepX,LillyWelland inc.,Bitlock Studio,,72,19,"0 .. 20,000",0,0,0,0,0,"Casual, Indie, Simulation",USD,0.99,"Single-player, Family Sharing",0.7912087912087912,0.7788284261672688,10000.0,8
714620,Snakeez,LillyWelland inc.,Bitlock Studio,,28,16,"20,000 .. 50,000",0,0,0,0,0,"Casual, Indie",USD,0.99,"Single-player, Family Sharing",0.6363636363636364,0.7785773772908292,35000.0,8
717950,Rainbow Snake,RandomSpin,RandomSpin,,133,48,"50,000 .. 100,000",0,0,0,0,0,Casual,USD,0.99,"Single-player, Steam Achievements, Family Sharing",0.7348066298342542,0.7785211118572171,75000.0,9
718370,LSD,CUTE ANIME GIRLS,Tranquility games,,148,131,"20,000 .. 50,000",0,0,0,0,0,"Casual, Indie",USD,1.99,"Single-player, Steam Achievements, Family Sharing",0.5304659498207885,0.7764567258377018,35000.0,11
724430,Knights Hunt,Racing Bros,ANPA.US,,55,71,"20,000 .. 50,000",0,0,0,0,1,"Action, Indie, Simulation",USD,0.99,"Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Family Sharing",0.4365079365079365,0.7773300853638431,35000.0,9
724450,Call of Nightmare,NightmaresGames,NightmaresGames,,1,7,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Casual",USD,4.99,"Single-player, Steam Achievements, Family Sharing",0.125,0.778612345412687,10000.0,1
726320,Girl Blonde,Laush Dmitriy Sergeevich,Laush Studio,,74,28,"20,000 .. 50,000",0,0,0,0,0,"Adventure, Indie",USD,0.71,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",0.7254901960784313,0.7786059228280137,35000.0,7
726760,Boy Next Door,"Nikita ""Ghost_RUS""",Ghost_RUS Games,,52,36,"0 .. 20,000",0,0,0,0,0,"Nudity, Adventure, Casual, Indie",USD,0.49,"Single-player, Steam Achievements, Family Sharing",0.5909090909090909,0.7782296765601828,10000.0,4
729330,The Girl on the Train,NewWestGames,NewWestGames,,47,56,"0 .. 20,000",46,0,46,0,0,"Casual, Indie",,0.0,"Single-player, Steam Achievements, Family Sharing",0.4563106796116505,0.7776647751025275,10000.0,6
729720,Zomborg,GameDevLab,GrabTheGames,,101,55,"20,000 .. 50,000",31,0,33,0,0,"Action, Adventure, Indie, Strategy",USD,4.99,"Single-player, Steam Achievements, Family Sharing",0.6474358974358975,0.7780971167266552,35000.0,6
732520,Hinterhalt,FelGC.GamesDevelopment,FelGC.GamesDevelopment,,24,33,"0 .. 20,000",0,0,0,0,0,"Action, Indie, Strategy",,0.0,"Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",0.42105263157894735,0.7780981895094746,10000.0,2
741770,Santa's vacation,ElZzap Software,Volens Nolens Games,,11,8,"0 .. 20,000",0,0,0,0,0,"Action, Adventure, Indie, RPG",USD,4.99,"Single-player, Steam Leaderboards, Family Sharing",0.5789473684210527,0.7786611113912477,10000.0,2
749830,Moon Bullet,,Type B Negative,,15,9,"0 .. 20,000",0,0,0,0,0,"Action, Indie",USD,0.99,"Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing",0.625,0.7786647359330907,10000.0,3
754520,Animals Memory,Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,,54,10,"0 .. 20,000",0,0,0,0,0,"Casual, Indie",USD,0.79,"Single-player, Steam Achievements, Family Sharing",0.84375,0.7789311639419476,10000.0,3
755600,Christmas Race,RewindApp,RewindApp,,40,34,"20,000 .. 50,000",0,0,0,0,0,"Casual, Indie",USD,1.99,"Single-player, Family Sharing",0.5405405405405406,0.7781922093073951,35000.0,7
763400,Cave Runner,BadCat Studios,BadCat Studios,,22,27,"0 .. 20,000",2,0,2,0,0,"Casual, Indie",USD,11.99,"Single-player, Steam Achievements, Family Sharing",0.4489795918367347,0.7782415888985824,10000.0,4
763520,Hard Place,Red twice potato,Red twice potato,,27,26,"20,000 .. 50,000",0,0,0,0,0,"Action, Adventure, Casual, Indie",USD,3.99,"Single-player, Steam Achievements, Family Sharing",0.5094339622641509,0.7783056306674727,35000.0,6
764560,Chocolate makes you happy 2,Blender Games,Blender Games,,83,29,"0 .. 20,000",0,0,0,0,1,"Casual, Indie",USD,1.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0.7410714285714286,0.778647038978047,10000.0,11
767050,Last Day of FEAR,Laush Studio,Laush Studio,,79,28,"0 .. 20,000",0,0,0,0,0,Indie,USD,0.75,"Single-player, Steam Achievements, Family Sharing",0.7383177570093458,0.7786434222437066,10000.0,3
